,year,state,congressional_district,party,candidatevotes,totalvotes
5909,2002,NEW JERSEY,12,DEMOCRAT,104806,171713
5910,2002,NEW JERSEY,13,DEMOCRAT,72605,92731
5911,2002,NEW MEXICO,1,REPUBLICAN,95711,172945
5912,2002,NEW MEXICO,2,REPUBLICAN,79631,141629
5913,2002,NEW MEXICO,3,DEMOCRAT,122921,122921
5914,2002,NEW YORK,1,DEMOCRAT,81325,178530
5915,2002,NEW YORK,2,DEMOCRAT,75845,160213
5916,2002,NEW YORK,3,REPUBLICAN,98874,186622
5917,2002,NEW YORK,4,DEMOCRAT,85496,180253
5918,2002,NEW YORK,5,DEMOCRAT,68773,132741
5919,2002,NEW YORK,6,DEMOCRAT,68718,111818
5920,2002,NEW YORK,7,DEMOCRAT,48983,104272
5921,2002,NEW YORK,8,DEMOCRAT,71996,141576
5922,2002,NEW YORK,9,DEMOCRAT,57104,119935
5923,2002,NEW YORK,10,DEMOCRAT,72313,117571
5924,2002,NEW YORK,11,DEMOCRAT,67967,119174
5925,2002,NEW YORK,12,DEMOCRAT,43809,84765
5926,2002,NEW YORK,13,REPUBLICAN,62520,123606
5927,2002,NEW YORK,14,DEMOCRAT,85029,151606
5928,2002,NEW YORK,15,DEMOCRAT,77036,127400
5929,2002,NEW YORK,16,DEMOCRAT,48411,78454
5930,2002,NEW YORK,17,DEMOCRAT,73569,144582
5931,2002,NEW YORK,18,DEMOCRAT,95396,190018
5932,2002,NEW YORK,19,REPUBLICAN,102848,190318
5933,2002,NEW YORK,20,REPUBLICAN,125335,222534
5934,2002,NEW YORK,21,DEMOCRAT,128584,236967
5935,2002,NEW YORK,22,DEMOCRAT,92336,192271
5936,2002,NEW YORK,23,REPUBLICAN,110042,184613
5937,2002,NEW YORK,24,REPUBLICAN,108017,202632
5938,2002,NEW YORK,25,REPUBLICAN,113914,217160
5939,2002,NEW YORK,26,REPUBLICAN,105807,213994
5940,2002,NEW YORK,27,REPUBLICAN,105946,199883
5941,2002,NEW YORK,28,DEMOCRAT,94209,179708
5942,2002,NEW YORK,29,REPUBLICAN,116245,207793
5943,2002,NORTH CAROLINA,1,DEMOCRAT,93157,146157
5944,2002,NORTH CAROLINA,2,DEMOCRAT,100121,153184
5945,2002,NORTH CAROLINA,3,REPUBLICAN,131448,144934
5946,2002,NORTH CAROLINA,4,DEMOCRAT,132185,216046
5947,2002,NORTH CAROLINA,5,REPUBLICAN,137879,196437
5948,2002,NORTH CAROLINA,6,REPUBLICAN,151430,167497
5949,2002,NORTH CAROLINA,7,DEMOCRAT,118543,166654
5950,2002,NORTH CAROLINA,8,REPUBLICAN,80298,149736
5951,2002,NORTH CAROLINA,9,REPUBLICAN,140095,193443
5952,2002,NORTH CAROLINA,10,REPUBLICAN,102768,173292
5953,2002,NORTH CAROLINA,11,REPUBLICAN,112335,202260
5954,2002,NORTH CAROLINA,12,DEMOCRAT,98821,151239
5955,2002,NORTH CAROLINA,13,DEMOCRAT,100287,183270
5956,2002,NORTH DAKOTA,0,DEMOCRAT,121073,231030
5957,2002,OHIO,1,REPUBLICAN,110760,170928
5958,2002,OHIO,2,REPUBLICAN,139218,188016
5959,2002,OHIO,3,REPUBLICAN,111630,189951
5960,2002,OHIO,4,REPUBLICAN,120001,177727
5961,2002,OHIO,5,REPUBLICAN,126286,188254
5962,2002,OHIO,6,DEMOCRAT,113972,191615
5963,2002,OHIO,7,REPUBLICAN,113252,167632
5964,2002,OHIO,8,REPUBLICAN,119947,169391
5965,2002,OHIO,9,DEMOCRAT,132236,178717
5966,2002,OHIO,10,DEMOCRAT,129997,175536
5967,2002,OHIO,11,DEMOCRAT,116590,152736
5968,2002,OHIO,12,REPUBLICAN,116982,181689
5969,2002,OHIO,13,DEMOCRAT,123025,178382
5970,2002,OHIO,14,REPUBLICAN,134413,186372
5971,2002,OHIO,15,REPUBLICAN,108193,162479
5972,2002,OHIO,16,REPUBLICAN,129734,188378
5973,2002,OHIO,17,DEMOCRAT,94441,184674
5974,2002,OHIO,18,REPUBLICAN,125546,125546
5975,2002,OKLAHOMA,1,REPUBLICAN,119566,214955
5976,2002,OKLAHOMA,2,DEMOCRAT,146748,197982
5977,2002,OKLAHOMA,3,REPUBLICAN,148206,196090
5978,2002,OKLAHOMA,4,REPUBLICAN,106452,197774
5979,2002,OKLAHOMA,5,REPUBLICAN,121374,195051
5980,2002,OREGON,1,DEMOCRAT,149215,238036
5981,2002,OREGON,2,REPUBLICAN,181295,252284
5982,2002,OREGON,3,DEMOCRAT,156851,234977
5983,2002,OREGON,4,DEMOCRAT,168150,263481
5984,2002,OREGON,5,DEMOCRAT,137713,251537
5985,2002,PENNSYLVANIA,1,DEMOCRAT,121076,140090
5986,2002,PENNSYLVANIA,2,DEMOCRAT,150623,171611
5987,2002,PENNSYLVANIA,3,REPUBLICAN,116763,150329
5988,2002,PENNSYLVANIA,4,REPUBLICAN,130534,202218
5989,2002,PENNSYLVANIA,5,REPUBLICAN,124942,143211
5990,2002,PENNSYLVANIA,6,REPUBLICAN,103648,201791
5991,2002,PENNSYLVANIA,7,REPUBLICAN,146296,221351
5992,2002,PENNSYLVANIA,8,REPUBLICAN,127475,203687
5993,2002,PENNSYLVANIA,9,REPUBLICAN,124184,174849
5994,2002,PENNSYLVANIA,10,REPUBLICAN,152017,164159
5995,2002,PENNSYLVANIA,11,DEMOCRAT,93758,168615
5996,2002,PENNSYLVANIA,12,DEMOCRAT,124201,169028
5997,2002,PENNSYLVANIA,13,DEMOCRAT,107945,211867
5998,2002,PENNSYLVANIA,14,DEMOCRAT,123323,123412
5999,2002,PENNSYLVANIA,15,REPUBLICAN,98493,171713
6000,2002,PENNSYLVANIA,16,REPUBLICAN,119046,134597
6001,2002,PENNSYLVANIA,17,DEMOCRAT,103483,201291
6002,2002,PENNSYLVANIA,18,REPUBLICAN,119885,199349
6003,2002,PENNSYLVANIA,19,REPUBLICAN,143097,157145
6004,2002,RHODE ISLAND,1,DEMOCRAT,95286,159133
6005,2002,RHODE ISLAND,2,DEMOCRAT,129390,169610
6006,2002,SOUTH CAROLINA,1,REPUBLICAN,127562,142425
6007,2002,SOUTH CAROLINA,2,REPUBLICAN,144149,171359
6008,2002,SOUTH CAROLINA,3,REPUBLICAN,119644,178195
6009,2002,SOUTH CAROLINA,4,REPUBLICAN,122422,177417
6010,2002,SOUTH CAROLINA,5,DEMOCRAT,121912,141972
6011,2002,SOUTH CAROLINA,6,DEMOCRAT,115855,173047
6012,2002,SOUTH DAKOTA,0,REPUBLICAN,180023,336691
6013,2002,TENNESSEE,1,REPUBLICAN,127300,128886
6014,2002,TENNESSEE,2,REPUBLICAN,146887,185981
6015,2002,TENNESSEE,3,REPUBLICAN,112254,173921
6016,2002,TENNESSEE,4,DEMOCRAT,95989,184300
6017,2002,TENNESSEE,5,DEMOCRAT,108903,170886
6018,2002,TENNESSEE,6,DEMOCRAT,117119,177628
6019,2002,TENNESSEE,7,REPUBLICAN,138314,195558
6020,2002,TENNESSEE,8,DEMOCRAT,117811,167970
6021,2002,TENNESSEE,9,DEMOCRAT,120904,144260
6022,2002,TEXAS,1,DEMOCRAT,86384,153038
6023,2002,TEXAS,2,DEMOCRAT,85492,140501
6024,2002,TEXAS,3,REPUBLICAN,113974,154133
6025,2002,TEXAS,4,DEMOCRAT,97304,168285
6026,2002,TEXAS,5,REPUBLICAN,81439,139908
6027,2002,TEXAS,6,REPUBLICAN,115396,164037
6028,2002,TEXAS,7,REPUBLICAN,96795,108527
6029,2002,TEXAS,8,REPUBLICAN,140575,150926
6030,2002,TEXAS,9,DEMOCRAT,86710,147958
6031,2002,TEXAS,10,DEMOCRAT,114428,135624
6032,2002,TEXAS,11,DEMOCRAT,74678,144857
6033,2002,TEXAS,12,REPUBLICAN,121208,131931
6034,2002,TEXAS,13,REPUBLICAN,119401,150619
6035,2002,TEXAS,14,REPUBLICAN,102905,151129
6036,2002,TEXAS,15,DEMOCRAT,66311,66311
6037,2002,TEXAS,16,DEMOCRAT,72383,72383
6038,2002,TEXAS,17,DEMOCRAT,84136,163804
6039,2002,TEXAS,18,DEMOCRAT,99161,128926
6040,2002,TEXAS,19,REPUBLICAN,117092,127776
6041,2002,TEXAS,20,DEMOCRAT,68685,68685
6042,2002,TEXAS,21,REPUBLICAN,161836,222093
6043,2002,TEXAS,22,REPUBLICAN,100499,159084
6044,2002,TEXAS,23,REPUBLICAN,77573,150552
6045,2002,TEXAS,24,DEMOCRAT,73002,112894
6046,2002,TEXAS,25,DEMOCRAT,63590,116126
6047,2002,TEXAS,26,REPUBLICAN,123195,164678
6048,2002,TEXAS,27,DEMOCRAT,68559,112209
6049,2002,TEXAS,28,DEMOCRAT,71393,100420
6050,2002,TEXAS,29,DEMOCRAT,55760,58593
6051,2002,TEXAS,30,DEMOCRAT,88980,119817
6052,2002,TEXAS,31,REPUBLICAN,111556,161484
6053,2002,TEXAS,32,REPUBLICAN,100226,147902
6054,2002,UTAH,1,REPUBLICAN,109265,179412
6055,2002,UTAH,2,DEMOCRAT,110764,224098
6056,2002,UTAH,3,REPUBLICAN,103598,153643
6057,2002,VERMONT,0,INDEPENDENT,144880,225255
6058,2002,VIRGINIA,1,REPUBLICAN,113168,117997
6059,2002,VIRGINIA,2,REPUBLICAN,103807,124846
6060,2002,VIRGINIA,3,DEMOCRAT,87521,91073
6061,2002,VIRGINIA,4,REPUBLICAN,108733,111041
6062,2002,VIRGINIA,5,REPUBLICAN,95360,150233
6063,2002,VIRGINIA,6,REPUBLICAN,105530,108732
6064,2002,VIRGINIA,7,REPUBLICAN,113658,163665
6065,2002,VIRGINIA,8,DEMOCRAT,102759,171799
6066,2002,VIRGINIA,9,DEMOCRAT,100075,152183
6067,2002,VIRGINIA,10,REPUBLICAN,115917,161615
6068,2002,VIRGINIA,11,REPUBLICAN,135379,163298
6069,2002,WASHINGTON,1,DEMOCRAT,114087,205034
6070,2002,WASHINGTON,2,DEMOCRAT,101219,202150
6071,2002,WASHINGTON,3,DEMOCRAT,119264,193329
6072,2002,WASHINGTON,4,REPUBLICAN,108257,161829
6073,2002,WASHINGTON,5,REPUBLICAN,126757,202282
6074,2002,WASHINGTON,6,DEMOCRAT,126116,196444
6075,2002,WASHINGTON,7,DEMOCRAT,156300,211003
6076,2002,WASHINGTON,8,REPUBLICAN,121633,203335
6077,2002,WASHINGTON,9,DEMOCRAT,95805,163710
6078,2002,WEST VIRGINIA,1,DEMOCRAT,110941,111261
6079,2002,WEST VIRGINIA,2,REPUBLICAN,98276,163676
6080,2002,WEST VIRGINIA,3,DEMOCRAT,87783,125012
6081,2002,WISCONSIN,1,REPUBLICAN,140176,208613
6082,2002,WISCONSIN,2,DEMOCRAT,163313,247410
6083,2002,WISCONSIN,3,DEMOCRAT,131038,208581
6084,2002,WISCONSIN,4,DEMOCRAT,122031,141367
6085,2002,WISCONSIN,5,REPUBLICAN,191224,222012
6086,2002,WISCONSIN,6,REPUBLICAN,169834,171161
6087,2002,WISCONSIN,7,DEMOCRAT,146364,227955
6088,2002,WISCONSIN,8,REPUBLICAN,152745,210447
6089,2002,WYOMING,0,REPUBLICAN,110229,182152
6090,2004,ALABAMA,1,REPUBLICAN,161067,255164
6091,2004,ALABAMA,2,REPUBLICAN,177086,247947
6092,2004,ALABAMA,3,REPUBLICAN,150411,245784
6093,2004,ALABAMA,4,REPUBLICAN,191110,255724
6094,2004,ALABAMA,5,DEMOCRAT,200999,275459
6095,2004,ALABAMA,6,REPUBLICAN,264819,268043
6096,2004,ALABAMA,7,DEMOCRAT,183408,244638
6097,2004,ALASKA,0,REPUBLICAN,213216,299996
6098,2004,ARIZONA,1,REPUBLICAN,148315,253351
6099,2004,ARIZONA,2,REPUBLICAN,165260,279303
6100,2004,ARIZONA,3,REPUBLICAN,181012,225974
6101,2004,ARIZONA,4,DEMOCRAT,77150,110027
6102,2004,ARIZONA,5,REPUBLICAN,159455,268007
6103,2004,ARIZONA,6,REPUBLICAN,202882,255577
6104,2004,ARIZONA,7,DEMOCRAT,108868,175437
6105,2004,ARIZONA,8,REPUBLICAN,183363,303769
6106,2004,ARKANSAS,1,DEMOCRAT,162388,243944
6107,2004,ARKANSAS,2,DEMOCRAT,160834,276493
6108,2004,ARKANSAS,3,REPUBLICAN,160629,270803
6109,2004,ARKANSAS,4,DEMOCRAT,1,1
6110,2004,CALIFORNIA,1,DEMOCRAT,189366,282971
6111,2004,CALIFORNIA,2,REPUBLICAN,182119,272429
6112,2004,CALIFORNIA,3,REPUBLICAN,177738,287073
6113,2004,CALIFORNIA,4,REPUBLICAN,221926,339369
6114,2004,CALIFORNIA,5,DEMOCRAT,138004,193387
6115,2004,CALIFORNIA,6,DEMOCRAT,226423,311667
6116,2004,CALIFORNIA,7,DEMOCRAT,166831,219277
6117,2004,CALIFORNIA,8,DEMOCRAT,224017,270064
6118,2004,CALIFORNIA,9,DEMOCRAT,215630,255039
6119,2004,CALIFORNIA,10,DEMOCRAT,182750,278099
6120,2004,CALIFORNIA,11,REPUBLICAN,163582,267169
6121,2004,CALIFORNIA,12,DEMOCRAT,171852,252599
6122,2004,CALIFORNIA,13,DEMOCRAT,144605,201921
6123,2004,CALIFORNIA,14,DEMOCRAT,182712,261888
6124,2004,CALIFORNIA,15,DEMOCRAT,154385,214338
6125,2004,CALIFORNIA,16,DEMOCRAT,129222,182281
6126,2004,CALIFORNIA,17,DEMOCRAT,148958,223225
6127,2004,CALIFORNIA,18,DEMOCRAT,103732,153705
6128,2004,CALIFORNIA,19,REPUBLICAN,155354,235264
6129,2004,CALIFORNIA,20,DEMOCRAT,61005,114236
6130,2004,CALIFORNIA,21,REPUBLICAN,140721,192315
6131,2004,CALIFORNIA,22,REPUBLICAN,209384,209384
6132,2004,CALIFORNIA,23,DEMOCRAT,153980,244297
6133,2004,CALIFORNIA,24,REPUBLICAN,178660,284378
6134,2004,CALIFORNIA,25,REPUBLICAN,145575,225970
6135,2004,CALIFORNIA,26,REPUBLICAN,134596,251207
6136,2004,CALIFORNIA,27,DEMOCRAT,125296,201198
6137,2004,CALIFORNIA,28,DEMOCRAT,115303,162510
6138,2004,CALIFORNIA,29,DEMOCRAT,133670,206832
6139,2004,CALIFORNIA,30,DEMOCRAT,216682,304147
6140,2004,CALIFORNIA,31,DEMOCRAT,89363,111411
6141,2004,CALIFORNIA,32,DEMOCRAT,119144,140146
6142,2004,CALIFORNIA,33,DEMOCRAT,166801,188314
6143,2004,CALIFORNIA,34,DEMOCRAT,82282,110457
6144,2004,CALIFORNIA,35,DEMOCRAT,125949,156407
6145,2004,CALIFORNIA,36,DEMOCRAT,151208,244044
6146,2004,CALIFORNIA,37,DEMOCRAT,118823,158318
6147,2004,CALIFORNIA,38,DEMOCRAT,116851,116851
6148,2004,CALIFORNIA,39,DEMOCRAT,100132,164964
6149,2004,CALIFORNIA,40,REPUBLICAN,147617,217301
6150,2004,CALIFORNIA,41,REPUBLICAN,181605,218937
6151,2004,CALIFORNIA,42,REPUBLICAN,167632,246025
6152,2004,CALIFORNIA,43,DEMOCRAT,86830,130834
6153,2004,CALIFORNIA,44,REPUBLICAN,138768,225123
6154,2004,CALIFORNIA,45,REPUBLICAN,153523,230490
6155,2004,CALIFORNIA,46,REPUBLICAN,171318,276690
6156,2004,CALIFORNIA,47,DEMOCRAT,65684,108783
6157,2004,CALIFORNIA,48,REPUBLICAN,189004,290872
6158,2004,CALIFORNIA,49,REPUBLICAN,141658,226466
6159,2004,CALIFORNIA,50,REPUBLICAN,169025,289328
6160,2004,CALIFORNIA,51,DEMOCRAT,111441,180879
6161,2004,CALIFORNIA,52,REPUBLICAN,187799,271438
6162,2004,CALIFORNIA,53,DEMOCRAT,146449,221436
6163,2004,COLORADO,1,DEMOCRAT,177077,240929
6164,2004,COLORADO,2,DEMOCRAT,207900,309364
6165,2004,COLORADO,3,DEMOCRAT,153500,303646
6166,2004,COLORADO,4,REPUBLICAN,155958,305509
6167,2004,COLORADO,5,REPUBLICAN,193333,274058
6168,2004,COLORADO,6,REPUBLICAN,212778,357741
6169,2004,COLORADO,7,REPUBLICAN,135571,247764
6170,2004,CONNECTICUT,1,DEMOCRAT,198802,272403
6171,2004,CONNECTICUT,2,REPUBLICAN,166412,307078
6172,2004,CONNECTICUT,3,DEMOCRAT,200638,276980
6173,2004,CONNECTICUT,4,REPUBLICAN,152493,290830
6174,2004,CONNECTICUT,5,REPUBLICAN,168268,281447
6175,2004,DELAWARE,0,REPUBLICAN,245978,356045
6176,2004,FLORIDA,1,REPUBLICAN,236604,309110
6177,2004,FLORIDA,2,DEMOCRAT,201577,326987
6178,2004,FLORIDA,3,DEMOCRAT,172833,174156
6179,2004,FLORIDA,4,REPUBLICAN,256157,257327
6180,2004,FLORIDA,5,REPUBLICAN,240315,364488
6181,2004,FLORIDA,6,REPUBLICAN,211137,327853
6182,2004,FLORIDA,7,REPUBLICAN,1,1
6183,2004,FLORIDA,8,REPUBLICAN,172232,284575
6184,2004,FLORIDA,9,REPUBLICAN,284035,284278
6185,2004,FLORIDA,10,REPUBLICAN,207175,298833
6186,2004,FLORIDA,11,DEMOCRAT,191780,223481
6187,2004,FLORIDA,12,REPUBLICAN,179204,276169
6188,2004,FLORIDA,13,REPUBLICAN,190477,344438
6189,2004,FLORIDA,14,REPUBLICAN,226662,335334
6190,2004,FLORIDA,15,REPUBLICAN,210388,321926
6191,2004,FLORIDA,16,REPUBLICAN,215563,316810
6192,2004,FLORIDA,17,DEMOCRAT,178690,179424
6193,2004,FLORIDA,18,REPUBLICAN,143647,221928
6194,2004,FLORIDA,19,DEMOCRAT,1,1
6195,2004,FLORIDA,20,DEMOCRAT,191195,272408
6196,2004,FLORIDA,21,REPUBLICAN,146507,201243
6197,2004,FLORIDA,22,REPUBLICAN,192581,306726
6198,2004,FLORIDA,23,DEMOCRAT,1,1
6199,2004,FLORIDA,24,REPUBLICAN,1,1
6200,2004,FLORIDA,25,REPUBLICAN,1,1
6201,2004,GEORGIA,1,REPUBLICAN,188347,188347
6202,2004,GEORGIA,2,DEMOCRAT,129984,194629
6203,2004,GEORGIA,3,DEMOCRAT,136273,216708
6204,2004,GEORGIA,4,DEMOCRAT,157461,246970
6205,2004,GEORGIA,5,DEMOCRAT,201773,201773
6206,2004,GEORGIA,6,REPUBLICAN,267542,267619
6207,2004,GEORGIA,7,REPUBLICAN,258982,258982
6208,2004,GEORGIA,8,REPUBLICAN,227524,301156
6209,2004,GEORGIA,9,REPUBLICAN,197869,266331
6210,2004,GEORGIA,10,REPUBLICAN,219136,219136
6211,2004,GEORGIA,11,REPUBLICAN,120696,210287
6212,2004,GEORGIA,12,DEMOCRAT,113036,218168
6213,2004,GEORGIA,13,DEMOCRAT,170657,170657
6214,2004,HAWAII,1,DEMOCRAT,128567,204181
6215,2004,HAWAII,2,DEMOCRAT,133317,212389
6216,2004,IDAHO,1,REPUBLICAN,207662,298589
6217,2004,IDAHO,2,REPUBLICAN,193704,273837
6218,2004,ILLINOIS,1,DEMOCRAT,212109,249949
6219,2004,ILLINOIS,2,DEMOCRAT,207535,234525
6220,2004,ILLINOIS,3,DEMOCRAT,167034,229956
6221,2004,ILLINOIS,4,DEMOCRAT,104761,125142
6222,2004,ILLINOIS,5,DEMOCRAT,158400,207930
6223,2004,ILLINOIS,6,REPUBLICAN,139627,250097
6224,2004,ILLINOIS,7,DEMOCRAT,221133,256736
6225,2004,ILLINOIS,8,DEMOCRAT,139792,270393
6226,2004,ILLINOIS,9,DEMOCRAT,175282,231417
6227,2004,ILLINOIS,10,REPUBLICAN,177493,276711
6228,2004,ILLINOIS,11,REPUBLICAN,173057,294960
6229,2004,ILLINOIS,12,DEMOCRAT,198962,286435
6230,2004,ILLINOIS,13,REPUBLICAN,200472,308312
6231,2004,ILLINOIS,14,REPUBLICAN,191618,279208
6232,2004,ILLINOIS,15,REPUBLICAN,178114,291739
6233,2004,ILLINOIS,16,REPUBLICAN,204350,295806
6234,2004,ILLINOIS,17,DEMOCRAT,172320,284000
6235,2004,ILLINOIS,18,REPUBLICAN,216047,307595
6236,2004,ILLINOIS,19,REPUBLICAN,213451,307754
6237,2004,INDIANA,1,DEMOCRAT,178406,261264
6238,2004,INDIANA,2,REPUBLICAN,140496,259355
6239,2004,INDIANA,3,REPUBLICAN,171389,247621
6240,2004,INDIANA,4,REPUBLICAN,190445,274136
6241,2004,INDIANA,5,REPUBLICAN,228718,318363
6242,2004,INDIANA,6,REPUBLICAN,182529,272049
6243,2004,INDIANA,7,DEMOCRAT,121303,223175
6244,2004,INDIANA,8,REPUBLICAN,145576,272778
6245,2004,INDIANA,9,REPUBLICAN,142197,287510
6246,2004,IOWA,1,REPUBLICAN,159993,290054
6247,2004,IOWA,2,REPUBLICAN,176684,299881
6248,2004,IOWA,3,DEMOCRAT,168007,304319
6249,2004,IOWA,4,REPUBLICAN,181294,297566
6250,2004,IOWA,5,REPUBLICAN,168583,266341
6251,2004,KANSAS,1,REPUBLICAN,239776,264293
6252,2004,KANSAS,2,REPUBLICAN,165325,294436
6253,2004,KANSAS,3,DEMOCRAT,184050,335739
6254,2004,KANSAS,4,REPUBLICAN,173151,261915
6255,2004,KENTUCKY,1,REPUBLICAN,175972,261387
6256,2004,KENTUCKY,2,REPUBLICAN,185394,272979
6257,2004,KENTUCKY,3,REPUBLICAN,197736,328154
6258,2004,KENTUCKY,4,REPUBLICAN,160982,295927
6259,2004,KENTUCKY,5,REPUBLICAN,177579,177579
6260,2004,KENTUCKY,6,DEMOCRAT,175355,299217
6261,2004,LOUISIANA,1,REPUBLICAN,225708,287897
6262,2004,LOUISIANA,2,DEMOCRAT,173510,219607
6263,2004,LOUISIANA,3,DEMOCRAT,57611,114653
6264,2004,LOUISIANA,4,REPUBLICAN,1,1
6265,2004,LOUISIANA,5,REPUBLICAN,141495,238057
6266,2004,LOUISIANA,6,REPUBLICAN,189106,261869
6267,2004,LOUISIANA,7,REPUBLICAN,75039,136532
6268,2004,MAINE,1,DEMOCRAT,219077,366740
6269,2004,MAINE,2,DEMOCRAT,199303,343436
6270,2004,MARYLAND,1,REPUBLICAN,245149,323021
6271,2004,MARYLAND,2,DEMOCRAT,164751,247071
6272,2004,MARYLAND,3,DEMOCRAT,182066,286969
6273,2004,MARYLAND,4,DEMOCRAT,196809,261607
6274,2004,MARYLAND,5,DEMOCRAT,204867,298129
6275,2004,MARYLAND,6,REPUBLICAN,206076,305508
6276,2004,MARYLAND,7,DEMOCRAT,179189,244018
6277,2004,MARYLAND,8,DEMOCRAT,215129,287197
6278,2004,MASSACHUSETTS,1,DEMOCRAT,229465,295208
6279,2004,MASSACHUSETTS,2,DEMOCRAT,217682,287871
6280,2004,MASSACHUSETTS,3,DEMOCRAT,192036,285996
6281,2004,MASSACHUSETTS,4,DEMOCRAT,219260,299783
6282,2004,MASSACHUSETTS,5,DEMOCRAT,179652,280310
6283,2004,MASSACHUSETTS,6,DEMOCRAT,213458,321736
6284,2004,MASSACHUSETTS,7,DEMOCRAT,202399,292187
6285,2004,MASSACHUSETTS,8,DEMOCRAT,165852,215800
6286,2004,MASSACHUSETTS,9,DEMOCRAT,218167,297826
6287,2004,MASSACHUSETTS,10,DEMOCRAT,222013,350738
6288,2004,MICHIGAN,1,DEMOCRAT,211571,322674
6289,2004,MICHIGAN,2,REPUBLICAN,225343,325005
6290,2004,MICHIGAN,3,REPUBLICAN,214465,322103
6291,2004,MICHIGAN,4,REPUBLICAN,205274,318924
6292,2004,MICHIGAN,5,DEMOCRAT,208163,309915
6293,2004,MICHIGAN,6,REPUBLICAN,197425,302158
6294,2004,MICHIGAN,7,REPUBLICAN,176053,301642
6295,2004,MICHIGAN,8,REPUBLICAN,207925,340694
6296,2004,MICHIGAN,9,REPUBLICAN,199210,340799
6297,2004,MICHIGAN,10,REPUBLICAN,227720,331868
6298,2004,MICHIGAN,11,REPUBLICAN,186431,327216
6299,2004,MICHIGAN,12,DEMOCRAT,210827,304134
6300,2004,MICHIGAN,13,DEMOCRAT,173246,221654
6301,2004,MICHIGAN,14,DEMOCRAT,213681,254580
6302,2004,MICHIGAN,15,DEMOCRAT,218409,307963
6303,2004,MINNESOTA,1,REPUBLICAN,193132,324055
6304,2004,MINNESOTA,2,REPUBLICAN,206313,365945
6305,2004,MINNESOTA,3,REPUBLICAN,231871,358892
6306,2004,MINNESOTA,4,DEMOCRATIC-FARMER-LABOR,182387,317299
6307,2004,MINNESOTA,5,DEMOCRATIC-FARMER-LABOR,218434,313526
6308,2004,MINNESOTA,6,REPUBLICAN,203669,377224
6309,2004,MINNESOTA,7,DEMOCRATIC-FARMER-LABOR,207628,314257
6310,2004,MINNESOTA,8,DEMOCRATIC-FARMER-LABOR,228586,350483
6311,2004,MISSISSIPPI,1,REPUBLICAN,219328,277584
6312,2004,MISSISSIPPI,2,DEMOCRAT,154626,264869
6313,2004,MISSISSIPPI,3,REPUBLICAN,234874,293368
6314,2004,MISSISSIPPI,4,DEMOCRAT,179979,280382
6315,2004,MISSOURI,1,DEMOCRAT,213658,283771
6316,2004,MISSOURI,2,REPUBLICAN,228725,349867
6317,2004,MISSOURI,3,DEMOCRAT,146894,277916
6318,2004,MISSOURI,4,DEMOCRAT,190800,288226
6319,2004,MISSOURI,5,DEMOCRAT,161727,293025
6320,2004,MISSOURI,6,REPUBLICAN,196516,307855
6321,2004,MISSOURI,7,REPUBLICAN,210080,298205
6322,2004,MISSOURI,8,REPUBLICAN,194039,268711
6323,2004,MISSOURI,9,REPUBLICAN,193429,299447
6324,2004,MONTANA,0,REPUBLICAN,286076,444230
6325,2004,NEBRASKA,1,REPUBLICAN,143756,265072
6326,2004,NEBRASKA,2,REPUBLICAN,152608,249764
6327,2004,NEBRASKA,3,REPUBLICAN,218751,250136
6328,2004,NEVADA,1,DEMOCRAT,133569,202436
6329,2004,NEVADA,2,REPUBLICAN,195466,291079
6330,2004,NEVADA,3,REPUBLICAN,162240,297918
6331,2004,NEW HAMPSHIRE,1,REPUBLICAN,204836,323372
6332,2004,NEW HAMPSHIRE,2,REPUBLICAN,191188,328194
6333,2004,NEW JERSEY,1,DEMOCRAT,201163,268203
6334,2004,NEW JERSEY,2,REPUBLICAN,172779,265442
6335,2004,NEW JERSEY,3,REPUBLICAN,195938,308862
6336,2004,NEW JERSEY,4,REPUBLICAN,192671,287553
6337,2004,NEW JERSEY,5,REPUBLICAN,171220,297425
6338,2004,NEW JERSEY,6,DEMOCRAT,153981,230151
6339,2004,NEW JERSEY,7,REPUBLICAN,162597,285847
6340,2004,NEW JERSEY,8,DEMOCRAT,152001,218820
6341,2004,NEW JERSEY,9,DEMOCRAT,146038,216251
6342,2004,NEW JERSEY,10,DEMOCRAT,155697,160713
6343,2004,NEW JERSEY,11,REPUBLICAN,200915,296002
6344,2004,NEW JERSEY,12,DEMOCRAT,171691,289785
6345,2004,NEW JERSEY,13,DEMOCRAT,121018,159541
6346,2004,NEW MEXICO,1,REPUBLICAN,147372,270905
6347,2004,NEW MEXICO,2,REPUBLICAN,130498,216790
6348,2004,NEW MEXICO,3,DEMOCRAT,175269,255204
6349,2004,NEW YORK,1,DEMOCRAT,140878,313966
6350,2004,NEW YORK,2,DEMOCRAT,147197,283480
6351,2004,NEW YORK,3,REPUBLICAN,151323,316125
6352,2004,NEW YORK,4,DEMOCRAT,148615,284530
6353,2004,NEW YORK,5,DEMOCRAT,114132,206533
6354,2004,NEW YORK,6,DEMOCRAT,125127,184957
6355,2004,NEW YORK,7,DEMOCRAT,100382,177452
6356,2004,NEW YORK,8,DEMOCRAT,154098,251650
6357,2004,NEW YORK,9,DEMOCRAT,108577,202558
6358,2004,NEW YORK,10,DEMOCRAT,130265,195241
6359,2004,NEW YORK,11,DEMOCRAT,134175,202027
