,year,state,congressional_district,party,candidatevotes,totalvotes
2676,1988,COLORADO,5,REPUBLICAN,181612.0,241728.0
2677,1988,COLORADO,6,REPUBLICAN,136487.0,216556.0
2678,1988,CONNECTICUT,1,DEMOCRAT,176463.0,228448.0
2679,1988,CONNECTICUT,2,DEMOCRAT,143326.0,225291.0
2680,1988,CONNECTICUT,3,DEMOCRAT,147394.0,221669.0
2681,1988,CONNECTICUT,4,REPUBLICAN,147843.0,205973.0
2682,1988,CONNECTICUT,5,REPUBLICAN,163729.0,222341.0
2683,1988,CONNECTICUT,6,REPUBLICAN,157020.0,236888.0
2684,1988,DELAWARE,0,DEMOCRAT,158338.0,234517.0
2685,1988,FLORIDA,1,DEMOCRAT,142449.0,212983.0
2686,1988,FLORIDA,2,DEMOCRAT,134269.0,134621.0
2687,1988,FLORIDA,3,DEMOCRAT,,
2688,1988,FLORIDA,4,REPUBLICAN,125608.0,250425.0
2689,1988,FLORIDA,5,REPUBLICAN,,
2690,1988,FLORIDA,6,REPUBLICAN,136415.0,255171.0
2691,1988,FLORIDA,7,DEMOCRAT,,
2692,1988,FLORIDA,8,REPUBLICAN,169165.0,231704.0
2693,1988,FLORIDA,9,REPUBLICAN,223925.0,224167.0
2694,1988,FLORIDA,10,REPUBLICAN,156563.0,213099.0
2695,1988,FLORIDA,11,DEMOCRAT,168390.0,276763.0
2696,1988,FLORIDA,12,REPUBLICAN,,
2697,1988,FLORIDA,13,REPUBLICAN,231170.0,324870.0
2698,1988,FLORIDA,14,DEMOCRAT,173292.0,315927.0
2699,1988,FLORIDA,15,REPUBLICAN,132090.0,199836.0
2700,1988,FLORIDA,16,DEMOCRAT,153032.0,220493.0
2701,1988,FLORIDA,17,DEMOCRAT,,
2702,1988,FLORIDA,18,DEMOCRAT,,
2703,1988,FLORIDA,19,DEMOCRAT,135355.0,186983.0
2704,1988,GEORGIA,1,DEMOCRAT,94531.0,141083.0
2705,1988,GEORGIA,2,DEMOCRAT,85029.0,137836.0
2706,1988,GEORGIA,3,DEMOCRAT,97663.0,97663.0
2707,1988,GEORGIA,4,DEMOCRAT,148394.0,246139.0
2708,1988,GEORGIA,5,DEMOCRAT,135194.0,172887.0
2709,1988,GEORGIA,6,REPUBLICAN,110169.0,187011.0
2710,1988,GEORGIA,7,DEMOCRAT,135056.0,208481.0
2711,1988,GEORGIA,8,DEMOCRAT,102696.0,102696.0
2712,1988,GEORGIA,9,DEMOCRAT,121800.0,193705.0
2713,1988,GEORGIA,10,DEMOCRAT,118156.0,184677.0
2714,1988,HAWAII,1,REPUBLICAN,96848.0,177020.0
2715,1988,HAWAII,2,DEMOCRAT,144802.0,162808.0
2716,1988,IDAHO,1,REPUBLICAN,135221.0,205549.0
2717,1988,IDAHO,2,DEMOCRAT,127956.0,201885.0
2718,1988,ILLINOIS,1,DEMOCRAT,164125.0,170878.0
2719,1988,ILLINOIS,2,DEMOCRAT,138256.0,167087.0
2720,1988,ILLINOIS,3,DEMOCRAT,132111.0,212292.0
2721,1988,ILLINOIS,4,DEMOCRAT,91282.0,181525.0
2722,1988,ILLINOIS,5,DEMOCRAT,93567.0,152695.0
2723,1988,ILLINOIS,6,REPUBLICAN,153425.0,208229.0
2724,1988,ILLINOIS,7,DEMOCRAT,135331.0,135331.0
2725,1988,ILLINOIS,8,DEMOCRAT,107728.0,144324.0
2726,1988,ILLINOIS,9,DEMOCRAT,135583.0,205187.0
2727,1988,ILLINOIS,10,REPUBLICAN,158519.0,218706.0
2728,1988,ILLINOIS,11,DEMOCRAT,131753.0,204242.0
2729,1988,ILLINOIS,12,REPUBLICAN,165913.0,220682.0
2730,1988,ILLINOIS,13,REPUBLICAN,174992.0,249416.0
2731,1988,ILLINOIS,14,REPUBLICAN,161146.0,218628.0
2732,1988,ILLINOIS,15,REPUBLICAN,140171.0,195431.0
2733,1988,ILLINOIS,16,REPUBLICAN,128365.0,200796.0
2734,1988,ILLINOIS,17,DEMOCRAT,132130.0,203690.0
2735,1988,ILLINOIS,18,REPUBLICAN,114458.0,209221.0
2736,1988,ILLINOIS,19,DEMOCRAT,132889.0,206870.0
2737,1988,ILLINOIS,20,DEMOCRAT,153341.0,222644.0
2738,1988,ILLINOIS,21,DEMOCRAT,105836.0,201221.0
2739,1988,ILLINOIS,22,DEMOCRAT,139392.0,214854.0
2740,1988,INDIANA,1,DEMOCRAT,138251.0,179327.0
2741,1988,INDIANA,2,DEMOCRAT,116915.0,219761.0
2742,1988,INDIANA,3,REPUBLICAN,116309.0,214243.0
2743,1988,INDIANA,4,REPUBLICAN,132843.0,213758.0
2744,1988,INDIANA,5,DEMOCRAT,116240.0,206403.0
2745,1988,INDIANA,6,REPUBLICAN,192064.0,263511.0
2746,1988,INDIANA,7,REPUBLICAN,130578.0,211316.0
2747,1988,INDIANA,8,DEMOCRAT,141355.0,228676.0
2748,1988,INDIANA,9,DEMOCRAT,147193.0,208139.0
2749,1988,INDIANA,10,DEMOCRAT,105846.0,174824.0
2750,1988,IOWA,1,REPUBLICAN,112746.0,185716.0
2751,1988,IOWA,2,REPUBLICAN,113543.0,200041.0
2752,1988,IOWA,3,DEMOCRAT,129204.0,203932.0
2753,1988,IOWA,4,DEMOCRAT,157065.0,219223.0
2754,1988,IOWA,5,REPUBLICAN,117761.0,184368.0
2755,1988,IOWA,6,REPUBLICAN,125859.0,195478.0
2756,1988,KANSAS,1,REPUBLICAN,168700.0,168700.0
2757,1988,KANSAS,2,DEMOCRAT,135694.0,185192.0
2758,1988,KANSAS,3,REPUBLICAN,150223.0,204182.0
2759,1988,KANSAS,4,DEMOCRAT,122777.0,191942.0
2760,1988,KANSAS,5,REPUBLICAN,127722.0,182049.0
2761,1988,KENTUCKY,1,DEMOCRAT,117288.0,123410.0
2762,1988,KENTUCKY,2,DEMOCRAT,92184.0,152099.0
2763,1988,KENTUCKY,3,DEMOCRAT,131981.0,189368.0
2764,1988,KENTUCKY,4,REPUBLICAN,145609.0,196184.0
2765,1988,KENTUCKY,5,REPUBLICAN,104467.0,104501.0
2766,1988,KENTUCKY,6,REPUBLICAN,128898.0,174277.0
2767,1988,KENTUCKY,7,DEMOCRAT,96946.0,165112.0
2768,1988,LOUISIANA,1,REPUBLICAN,,
2769,1988,LOUISIANA,2,DEMOCRAT,,
2770,1988,LOUISIANA,3,DEMOCRAT,,
2771,1988,LOUISIANA,4,REPUBLICAN,,
2772,1988,LOUISIANA,5,DEMOCRAT,,
2773,1988,LOUISIANA,6,REPUBLICAN,,
2774,1988,LOUISIANA,7,DEMOCRAT,,
2775,1988,LOUISIANA,8,REPUBLICAN,116241.0,204805.0
2776,1988,MAINE,1,DEMOCRAT,190989.0,302163.0
2777,1988,MAINE,2,REPUBLICAN,167226.0,252721.0
2778,1988,MARYLAND,1,DEMOCRAT,96128.0,190716.0
2779,1988,MARYLAND,2,REPUBLICAN,157956.0,221070.0
2780,1988,MARYLAND,3,DEMOCRAT,133779.0,183512.0
2781,1988,MARYLAND,4,DEMOCRAT,128624.0,188312.0
2782,1988,MARYLAND,5,DEMOCRAT,128437.0,163346.0
2783,1988,MARYLAND,6,DEMOCRAT,166753.0,221281.0
2784,1988,MARYLAND,7,DEMOCRAT,117650.0,117650.0
2785,1988,MARYLAND,8,REPUBLICAN,172619.0,275097.0
2786,1988,MASSACHUSETTS,1,REPUBLICAN,186356.0,225291.0
2787,1988,MASSACHUSETTS,2,DEMOCRAT,156262.0,194760.0
2788,1988,MASSACHUSETTS,3,DEMOCRAT,191005.0,191383.0
2789,1988,MASSACHUSETTS,4,DEMOCRAT,169729.0,241414.0
2790,1988,MASSACHUSETTS,5,DEMOCRAT,181860.0,216271.0
2791,1988,MASSACHUSETTS,6,DEMOCRAT,177643.0,255067.0
2792,1988,MASSACHUSETTS,7,DEMOCRAT,188647.0,188710.0
2793,1988,MASSACHUSETTS,8,DEMOCRAT,165745.0,206189.0
2794,1988,MASSACHUSETTS,9,DEMOCRAT,160799.0,161042.0
2795,1988,MASSACHUSETTS,10,DEMOCRAT,187178.0,280767.0
2796,1988,MASSACHUSETTS,11,DEMOCRAT,169692.0,209988.0
2797,1988,MICHIGAN,1,DEMOCRAT,127800.0,140138.0
2798,1988,MICHIGAN,2,REPUBLICAN,120070.0,219692.0
2799,1988,MICHIGAN,3,DEMOCRAT,112605.0,196375.0
2800,1988,MICHIGAN,4,REPUBLICAN,132270.0,186703.0
2801,1988,MICHIGAN,5,REPUBLICAN,166569.0,229440.0
2802,1988,MICHIGAN,6,DEMOCRAT,120581.0,204625.0
2803,1988,MICHIGAN,7,DEMOCRAT,150832.0,199080.0
2804,1988,MICHIGAN,8,DEMOCRAT,139904.0,194104.0
2805,1988,MICHIGAN,9,REPUBLICAN,149748.0,214594.0
2806,1988,MICHIGAN,10,REPUBLICAN,152646.0,209863.0
2807,1988,MICHIGAN,11,REPUBLICAN,129085.0,216417.0
2808,1988,MICHIGAN,12,DEMOCRAT,108158.0,201798.0
2809,1988,MICHIGAN,13,DEMOCRAT,99751.0,114700.0
2810,1988,MICHIGAN,14,DEMOCRAT,111612.0,178410.0
2811,1988,MICHIGAN,15,DEMOCRAT,104596.0,163842.0
2812,1988,MICHIGAN,16,DEMOCRAT,132775.0,136357.0
2813,1988,MICHIGAN,17,DEMOCRAT,135493.0,193027.0
2814,1988,MICHIGAN,18,REPUBLICAN,195579.0,257228.0
2815,1988,MINNESOTA,1,DEMOCRAT,161118.0,229813.0
2816,1988,MINNESOTA,2,REPUBLICAN,131639.0,227701.0
2817,1988,MINNESOTA,3,REPUBLICAN,215322.0,315609.0
2818,1988,MINNESOTA,4,DEMOCRAT,181227.0,250327.0
2819,1988,MINNESOTA,5,DEMOCRAT,174416.0,241798.0
2820,1988,MINNESOTA,6,DEMOCRAT,169486.0,259035.0
2821,1988,MINNESOTA,7,REPUBLICAN,121396.0,222496.0
2822,1988,MINNESOTA,8,DEMOCRAT,165656.0,222311.0
2823,1988,MISSISSIPPI,1,DEMOCRAT,137445.0,175826.0
2824,1988,MISSISSIPPI,2,DEMOCRAT,112401.0,173631.0
2825,1988,MISSISSIPPI,3,DEMOCRAT,164651.0,185380.0
2826,1988,MISSISSIPPI,4,DEMOCRAT,110184.0,201063.0
2827,1988,MISSISSIPPI,5,REPUBLICAN,100185.0,182219.0
2828,1988,MISSOURI,1,DEMOCRAT,140751.0,196658.0
2829,1988,MISSOURI,2,REPUBLICAN,186450.0,281109.0
2830,1988,MISSOURI,3,DEMOCRAT,150205.0,239203.0
2831,1988,MISSOURI,4,DEMOCRAT,166480.0,231873.0
2832,1988,MISSOURI,5,DEMOCRAT,149166.0,212139.0
2833,1988,MISSOURI,6,REPUBLICAN,135883.0,229011.0
2834,1988,MISSOURI,7,REPUBLICAN,127939.0,240911.0
2835,1988,MISSOURI,8,REPUBLICAN,117601.0,202402.0
2836,1988,MISSOURI,9,DEMOCRAT,160872.0,236880.0
2837,1988,MONTANA,1,DEMOCRAT,115278.0,189683.0
2838,1988,MONTANA,2,REPUBLICAN,97465.0,175534.0
2839,1988,NEBRASKA,1,REPUBLICAN,146231.0,218502.0
2840,1988,NEBRASKA,2,DEMOCRAT,112174.0,222275.0
2841,1988,NEBRASKA,3,REPUBLICAN,170302.0,215501.0
2842,1988,NEVADA,1,DEMOCRAT,101764.0,159076.0
2843,1988,NEVADA,2,REPUBLICAN,105981.0,185097.0
2844,1988,NEW HAMPSHIRE,1,REPUBLICAN,131824.0,218505.0
2845,1988,NEW HAMPSHIRE,2,REPUBLICAN,119742.0,210994.0
2846,1988,NEW JERSEY,1,DEMOCRAT,141988.0,203153.0
2847,1988,NEW JERSEY,2,DEMOCRAT,134505.0,204636.0
2848,1988,NEW JERSEY,3,DEMOCRAT,117024.0,226610.0
2849,1988,NEW JERSEY,4,REPUBLICAN,155283.0,236194.0
2850,1988,NEW JERSEY,5,REPUBLICAN,175562.0,231936.0
2851,1988,NEW JERSEY,6,DEMOCRAT,120125.0,196598.0
2852,1988,NEW JERSEY,7,REPUBLICAN,153350.0,205539.0
2853,1988,NEW JERSEY,8,DEMOCRAT,96036.0,96036.0
2854,1988,NEW JERSEY,9,DEMOCRAT,142012.0,211494.0
2855,1988,NEW JERSEY,10,DEMOCRAT,84681.0,109473.0
2856,1988,NEW JERSEY,11,REPUBLICAN,154654.0,219427.0
2857,1988,NEW JERSEY,12,REPUBLICAN,165918.0,239537.0
2858,1988,NEW JERSEY,13,REPUBLICAN,167470.0,241031.0
2859,1988,NEW JERSEY,14,DEMOCRAT,104001.0,154440.0
2860,1988,NEW MEXICO,1,REPUBLICAN,89985.0,177962.0
2861,1988,NEW MEXICO,2,REPUBLICAN,100324.0,100324.0
2862,1988,NEW MEXICO,3,DEMOCRAT,124938.0,170892.0
2863,1988,NEW YORK,1,DEMOCRAT,103511.0,207951.0
2864,1988,NEW YORK,2,DEMOCRAT,104765.0,174618.0
2865,1988,NEW YORK,3,DEMOCRAT,128336.0,224306.0
2866,1988,NEW YORK,4,REPUBLICAN,135173.0,215386.0
2867,1988,NEW YORK,5,REPUBLICAN,122058.0,207313.0
2868,1988,NEW YORK,6,DEMOCRAT,90196.0,110053.0
2869,1988,NEW YORK,7,DEMOCRAT,89105.0,93120.0
2870,1988,NEW YORK,8,DEMOCRAT,96045.0,100240.0
2871,1988,NEW YORK,9,DEMOCRAT,72851.0,72851.0
2872,1988,NEW YORK,10,DEMOCRAT,102727.0,136488.0
2873,1988,NEW YORK,11,DEMOCRAT,70973.0,83158.0
2874,1988,NEW YORK,12,DEMOCRAT,69063.0,79886.0
2875,1988,NEW YORK,13,DEMOCRAT,77988.0,108841.0
2876,1988,NEW YORK,14,REPUBLICAN,81211.0,156682.0
2877,1988,NEW YORK,15,REPUBLICAN,100701.0,175483.0
2878,1988,NEW YORK,16,DEMOCRAT,95227.0,110850.0
2879,1988,NEW YORK,17,DEMOCRAT,148089.0,186495.0
2880,1988,NEW YORK,18,DEMOCRAT,73168.0,82866.0
2881,1988,NEW YORK,19,DEMOCRAT,74613.0,137743.0
2882,1988,NEW YORK,20,DEMOCRAT,102235.0,203263.0
2883,1988,NEW YORK,21,REPUBLICAN,134173.0,201607.0
2884,1988,NEW YORK,22,REPUBLICAN,144227.0,203635.0
2885,1988,NEW YORK,23,DEMOCRAT,145040.0,234898.0
2886,1988,NEW YORK,24,REPUBLICAN,144271.0,225139.0
2887,1988,NEW YORK,25,REPUBLICAN,130122.0,130122.0
2888,1988,NEW YORK,26,REPUBLICAN,120973.0,174628.0
2889,1988,NEW YORK,27,REPUBLICAN,116918.0,217426.0
2890,1988,NEW YORK,28,DEMOCRAT,141976.0,152371.0
2891,1988,NEW YORK,29,REPUBLICAN,132608.0,192661.0
2892,1988,NEW YORK,30,DEMOCRAT,128364.0,225712.0
2893,1988,NEW YORK,31,REPUBLICAN,103802.0,220487.0
2894,1988,NEW YORK,32,DEMOCRAT,129359.0,184146.0
2895,1988,NEW YORK,33,DEMOCRAT,134398.0,139604.0
2896,1988,NEW YORK,34,REPUBLICAN,119552.0,135875.0
2897,1988,NORTH CAROLINA,1,DEMOCRAT,118027.0,181040.0
2898,1988,NORTH CAROLINA,2,DEMOCRAT,128832.0,128832.0
2899,1988,NORTH CAROLINA,3,DEMOCRAT,95323.0,95323.0
2900,1988,NORTH CAROLINA,4,DEMOCRAT,131896.0,227378.0
2901,1988,NORTH CAROLINA,5,DEMOCRAT,110516.0,210056.0
2902,1988,NORTH CAROLINA,6,REPUBLICAN,116534.0,186542.0
2903,1988,NORTH CAROLINA,7,DEMOCRAT,102392.0,152247.0
2904,1988,NORTH CAROLINA,8,DEMOCRAT,99214.0,192677.0
2905,1988,NORTH CAROLINA,9,REPUBLICAN,139014.0,210816.0
2906,1988,NORTH CAROLINA,10,REPUBLICAN,112554.0,184419.0
2907,1988,NORTH CAROLINA,11,DEMOCRAT,108436.0,215343.0
2908,1988,NORTH DAKOTA,0,DEMOCRAT,212583.0,299982.0
2909,1988,OHIO,1,DEMOCRAT,117682.0,208420.0
2910,1988,OHIO,2,REPUBLICAN,153162.0,211799.0
2911,1988,OHIO,3,DEMOCRAT,141953.0,184617.0
2912,1988,OHIO,4,REPUBLICAN,160099.0,160637.0
2913,1988,OHIO,5,REPUBLICAN,123838.0,204310.0
2914,1988,OHIO,6,REPUBLICAN,152235.0,204870.0
2915,1988,OHIO,7,REPUBLICAN,142597.0,193020.0
2916,1988,OHIO,8,REPUBLICAN,154164.0,203248.0
2917,1988,OHIO,9,DEMOCRAT,157557.0,193812.0
2918,1988,OHIO,10,REPUBLICAN,143673.0,200566.0
2919,1988,OHIO,11,DEMOCRAT,124600.0,202628.0
2920,1988,OHIO,12,REPUBLICAN,204892.0,255674.0
2921,1988,OHIO,13,DEMOCRAT,137074.0,196361.0
2922,1988,OHIO,14,DEMOCRAT,148951.0,199307.0
2923,1988,OHIO,15,REPUBLICAN,154694.0,205866.0
2924,1988,OHIO,16,REPUBLICAN,158824.0,202180.0
2925,1988,OHIO,17,DEMOCRAT,162526.0,210455.0
2926,1988,OHIO,18,DEMOCRAT,151306.0,194934.0
2927,1988,OHIO,19,DEMOCRAT,168065.0,238424.0
2928,1988,OHIO,20,DEMOCRAT,146715.0,177659.0
2929,1988,OHIO,21,DEMOCRAT,148388.0,173192.0
2930,1988,OKLAHOMA,1,REPUBLICAN,103458.0,196559.0
2931,1988,OKLAHOMA,2,DEMOCRAT,136009.0,209668.0
2932,1988,OKLAHOMA,3,DEMOCRAT,,
2933,1988,OKLAHOMA,4,DEMOCRAT,,
2934,1988,OKLAHOMA,5,REPUBLICAN,139182.0,192850.0
2935,1988,OKLAHOMA,6,DEMOCRAT,122887.0,168126.0
2936,1988,OREGON,1,DEMOCRAT,179915.0,258603.0
2937,1988,OREGON,2,REPUBLICAN,125366.0,200079.0
2938,1988,OREGON,3,DEMOCRAT,190684.0,191825.0
2939,1988,OREGON,4,DEMOCRAT,108483.0,150735.0
2940,1988,OREGON,5,REPUBLICAN,111489.0,222354.0
2941,1988,PENNSYLVANIA,1,DEMOCRAT,128076.0,167825.0
2942,1988,PENNSYLVANIA,2,DEMOCRAT,184322.0,196687.0
2943,1988,PENNSYLVANIA,3,DEMOCRAT,135590.0,214499.0
2944,1988,PENNSYLVANIA,4,DEMOCRAT,124041.0,177699.0
2945,1988,PENNSYLVANIA,5,REPUBLICAN,153453.0,196211.0
2946,1988,PENNSYLVANIA,6,DEMOCRAT,114119.0,180745.0
2947,1988,PENNSYLVANIA,7,REPUBLICAN,155387.0,229132.0
2948,1988,PENNSYLVANIA,8,DEMOCRAT,128153.0,225566.0
2949,1988,PENNSYLVANIA,9,REPUBLICAN,158702.0,158702.0
2950,1988,PENNSYLVANIA,10,REPUBLICAN,140096.0,191275.0
2951,1988,PENNSYLVANIA,11,DEMOCRAT,120706.0,120706.0
2952,1988,PENNSYLVANIA,12,DEMOCRAT,133081.0,133081.0
2953,1988,PENNSYLVANIA,13,REPUBLICAN,152191.0,228615.0
2954,1988,PENNSYLVANIA,14,DEMOCRAT,135181.0,171900.0
2955,1988,PENNSYLVANIA,15,REPUBLICAN,106951.0,186078.0
2956,1988,PENNSYLVANIA,16,REPUBLICAN,136944.0,185113.0
2957,1988,PENNSYLVANIA,17,REPUBLICAN,166289.0,166289.0
2958,1988,PENNSYLVANIA,18,DEMOCRAT,136924.0,218488.0
2959,1988,PENNSYLVANIA,19,REPUBLICAN,145381.0,188200.0
2960,1988,PENNSYLVANIA,20,DEMOCRAT,137472.0,139616.0
2961,1988,PENNSYLVANIA,21,REPUBLICAN,141832.0,180120.0
2962,1988,PENNSYLVANIA,22,DEMOCRAT,123428.0,170467.0
2963,1988,PENNSYLVANIA,23,REPUBLICAN,105575.0,170160.0
2964,1988,RHODE ISLAND,1,REPUBLICAN,105506.0,189647.0
2965,1988,RHODE ISLAND,2,REPUBLICAN,145218.0,201347.0
2966,1988,SOUTH CAROLINA,1,REPUBLICAN,101572.0,159263.0
2967,1988,SOUTH CAROLINA,2,REPUBLICAN,94960.0,179999.0
2968,1988,SOUTH CAROLINA,3,DEMOCRAT,89071.0,165825.0
2969,1988,SOUTH CAROLINA,4,DEMOCRAT,90234.0,173027.0
2970,1988,SOUTH CAROLINA,5,DEMOCRAT,107959.0,154581.0
2971,1988,SOUTH CAROLINA,6,DEMOCRAT,120719.0,158677.0
2972,1988,SOUTH DAKOTA,0,DEMOCRAT,223759.0,311916.0
2973,1988,TENNESSEE,1,REPUBLICAN,119526.0,148998.0
2974,1988,TENNESSEE,2,REPUBLICAN,99631.0,177174.0
2975,1988,TENNESSEE,3,DEMOCRAT,108264.0,188638.0
2976,1988,TENNESSEE,4,DEMOCRAT,94129.0,94151.0
2977,1988,TENNESSEE,5,DEMOCRAT,155068.0,155140.0
2978,1988,TENNESSEE,6,DEMOCRAT,123652.0,161687.0
2979,1988,TENNESSEE,7,REPUBLICAN,142025.0,177266.0
2980,1988,TENNESSEE,8,DEMOCRAT,94571.0,151465.0
2981,1988,TENNESSEE,9,DEMOCRAT,126280.0,154802.0
2982,1988,TEXAS,1,DEMOCRAT,122566.0,196923.0
2983,1988,TEXAS,2,DEMOCRAT,145614.0,166089.0
2984,1988,TEXAS,3,REPUBLICAN,227882.0,278509.0
2985,1988,TEXAS,4,DEMOCRAT,139379.0,209868.0
2986,1988,TEXAS,5,DEMOCRAT,95376.0,157039.0
2987,1988,TEXAS,6,REPUBLICAN,164692.0,243478.0
2988,1988,TEXAS,7,REPUBLICAN,185203.0,234027.0
2989,1988,TEXAS,8,REPUBLICAN,90503.0,90503.0
2990,1988,TEXAS,9,DEMOCRAT,137270.0,137270.0
2991,1988,TEXAS,10,DEMOCRAT,232213.0,248494.0
2992,1988,TEXAS,11,DEMOCRAT,134207.0,140740.0
2993,1988,TEXAS,12,DEMOCRAT,135459.0,136456.0
2994,1988,TEXAS,13,DEMOCRAT,98345.0,187450.0
2995,1988,TEXAS,14,DEMOCRAT,111395.0,209216.0
2996,1988,TEXAS,15,DEMOCRAT,93672.0,99805.0
2997,1988,TEXAS,16,DEMOCRAT,104514.0,104514.0
2998,1988,TEXAS,17,DEMOCRAT,149064.0,149064.0
2999,1988,TEXAS,18,DEMOCRAT,94408.0,101643.0
3000,1988,TEXAS,19,REPUBLICAN,113068.0,167000.0
3001,1988,TEXAS,20,DEMOCRAT,94527.0,133696.0
3002,1988,TEXAS,21,REPUBLICAN,203989.0,218790.0
3003,1988,TEXAS,22,REPUBLICAN,125733.0,186484.0
3004,1988,TEXAS,23,DEMOCRAT,116423.0,180430.0
3005,1988,TEXAS,24,DEMOCRAT,135794.0,146635.0
3006,1988,TEXAS,25,DEMOCRAT,113499.0,159036.0
3007,1988,TEXAS,26,REPUBLICAN,194944.0,281446.0
3008,1988,TEXAS,27,DEMOCRAT,105085.0,105085.0
3009,1988,UTAH,1,REPUBLICAN,130893.0,218869.0
3010,1988,UTAH,2,DEMOCRAT,112129.0,195338.0
3011,1988,UTAH,3,REPUBLICAN,129951.0,194461.0
3012,1988,VERMONT,0,REPUBLICAN,98937.0,240131.0
3013,1988,VIRGINIA,1,REPUBLICAN,135937.0,185573.0
3014,1988,VIRGINIA,2,DEMOCRAT,106666.0,176208.0
3015,1988,VIRGINIA,3,REPUBLICAN,187354.0,187898.0
3016,1988,VIRGINIA,4,DEMOCRAT,134786.0,134884.0
3017,1988,VIRGINIA,5,DEMOCRAT,97242.0,179442.0
3018,1988,VIRGINIA,6,DEMOCRAT,118369.0,185312.0
3019,1988,VIRGINIA,7,REPUBLICAN,136988.0,137476.0
3020,1988,VIRGINIA,8,REPUBLICAN,154761.0,248400.0
3021,1988,VIRGINIA,9,DEMOCRAT,113309.0,178727.0
3022,1988,VIRGINIA,10,REPUBLICAN,188550.0,276908.0
3023,1988,WASHINGTON,1,REPUBLICAN,152265.0,274911.0
3024,1988,WASHINGTON,2,DEMOCRAT,175191.0,175191.0
3025,1988,WASHINGTON,3,DEMOCRAT,109412.0,218206.0
3026,1988,WASHINGTON,4,REPUBLICAN,142938.0,191788.0
3027,1988,WASHINGTON,5,DEMOCRAT,160654.0,210311.0
3028,1988,WASHINGTON,6,DEMOCRAT,125904.0,186250.0
3029,1988,WASHINGTON,7,DEMOCRAT,173809.0,227711.0
3030,1988,WASHINGTON,8,REPUBLICAN,174942.0,246862.0
3031,1988,WEST VIRGINIA,1,DEMOCRAT,119256.0,159988.0
3032,1988,WEST VIRGINIA,2,DEMOCRAT,118356.0,118356.0
3033,1988,WEST VIRGINIA,3,DEMOCRAT,120192.0,161670.0
3034,1988,WEST VIRGINIA,4,DEMOCRAT,78812.0,128565.0
3035,1988,WISCONSIN,1,DEMOCRAT,158552.0,208176.0
3036,1988,WISCONSIN,2,DEMOCRAT,151501.0,258977.0
3037,1988,WISCONSIN,3,REPUBLICAN,157513.0,230467.0
3038,1988,WISCONSIN,4,DEMOCRAT,177283.0,177892.0
3039,1988,WISCONSIN,5,DEMOCRAT,140518.0,219179.0
3040,1988,WISCONSIN,6,REPUBLICAN,165923.0,223495.0
3041,1988,WISCONSIN,7,DEMOCRAT,142197.0,230179.0
3042,1988,WISCONSIN,8,REPUBLICAN,167275.0,240013.0
3043,1988,WISCONSIN,9,REPUBLICAN,185093.0,247104.0
3044,1988,WYOMING,0,REPUBLICAN,118350.0,177651.0
3045,1990,ALABAMA,1,REPUBLICAN,82185.0,82530.0
3046,1990,ALABAMA,2,REPUBLICAN,87649.0,170911.0
3047,1990,ALABAMA,3,DEMOCRAT,101923.0,138242.0
3048,1990,ALABAMA,4,DEMOCRAT,129872.0,130212.0
3049,1990,ALABAMA,5,DEMOCRAT,113047.0,168383.0
3050,1990,ALABAMA,6,DEMOCRAT,134412.0,144797.0
3051,1990,ALABAMA,7,DEMOCRAT,127490.0,180794.0
3052,1990,ALASKA,0,REPUBLICAN,99003.0,191647.0
3053,1990,ARIZONA,1,REPUBLICAN,166223.0,167016.0
3054,1990,ARIZONA,2,DEMOCRAT,76549.0,116179.0
3055,1990,ARIZONA,3,REPUBLICAN,134279.0,237297.0
3056,1990,ARIZONA,4,REPUBLICAN,141843.0,231238.0
3057,1990,ARIZONA,5,REPUBLICAN,138975.0,214617.0
3058,1990,ARKANSAS,1,DEMOCRAT,101026.0,157097.0
3059,1990,ARKANSAS,2,DEMOCRAT,103471.0,171271.0
3060,1990,ARKANSAS,3,REPUBLICAN,129876.0,184208.0
3061,1990,ARKANSAS,4,DEMOCRAT,110365.0,152495.0
3062,1990,CALIFORNIA,1,REPUBLICAN,99782.0,230261.0
3063,1990,CALIFORNIA,2,REPUBLICAN,133315.0,209401.0
3064,1990,CALIFORNIA,3,DEMOCRAT,132143.0,219088.0
3065,1990,CALIFORNIA,4,DEMOCRAT,115090.0,210454.0
3066,1990,CALIFORNIA,5,DEMOCRAT,120633.0,156304.0
3067,1990,CALIFORNIA,6,DEMOCRAT,137306.0,201708.0
3068,1990,CALIFORNIA,7,DEMOCRAT,121080.0,200111.0
3069,1990,CALIFORNIA,8,DEMOCRAT,119645.0,195189.0
3070,1990,CALIFORNIA,9,DEMOCRAT,94739.0,162151.0
3071,1990,CALIFORNIA,10,DEMOCRAT,81875.0,130637.0
3072,1990,CALIFORNIA,11,DEMOCRAT,105029.0,159365.0
3073,1990,CALIFORNIA,12,REPUBLICAN,125157.0,205698.0
3074,1990,CALIFORNIA,13,DEMOCRAT,97286.0,167646.0
3075,1990,CALIFORNIA,14,REPUBLICAN,128309.0,249051.0
3076,1990,CALIFORNIA,15,DEMOCRAT,97147.0,146781.0
3077,1990,CALIFORNIA,16,DEMOCRAT,134236.0,181002.0
3078,1990,CALIFORNIA,17,DEMOCRAT,82611.0,151459.0
3079,1990,CALIFORNIA,18,DEMOCRAT,98804.0,98804.0
